"Taxon","Long","Lat","uncertainty","year"
"Acanthus spinosus L.",11.221469,43.731553,564.1895835,1908
"Lathyrus angulatus L.",10.849041,43.799591,564.1895835,1908
"Lathyrus sphaericus Retz.",10.103157,44.111288,564.1895835,1908
"Lathyrus annuus L.",10.34016,42.791581,564.1895835,1908
"Argyrolobium zanonii (Turra) P.W.Ball subsp. zanonii",11.2797,43.820438,564.1895835,1908
"Lotus angustissimus L.",10.849041,43.799591,564.1895835,1908
"Astragalus boeticus L.",10.91999,42.359567,564.1895835,1908
"Hymenocarpos circinnatus (L.) Savi",10.34016,42.791581,564.1895835,1908
"Lathyrus ochrus (L.) DC.",10.322396,42.814831,564.1895835,1908
"Echium parviflorum Moench",11.10649,42.23981,564.1895835,1908
"Trifolium angustifolium L. subsp. angustifolium",11.221469,43.731553,564.1895835,1908
"Trifolium lappaceum L.",10.34016,42.791581,564.1895835,1908
"Trifolium stellatum L.",10.363604,43.556404,564.1895835,1908
"Ornithopus compressus L.",10.211193,43.989759,564.1895835,1908
"Ornithopus compressus L.",10.364302,42.805268,564.1895835,1908
"Medicago falcata L. subsp. falcata",10.305976,43.529555,564.1895835,1908
"Lathyrus venetus (Mill.) Wohlf.",11.557832,43.735268,564.1895835,1908
"Anthyllis montana L. subsp. montana",10.335496,44.014588,564.1895835,1908
"Medicago minima (L.) L.",11.108156,42.239511,564.1895835,1908
"Bituminaria bituminosa (L.) C.H.Stirt.",10.360961,42.801613,564.1895835,1908
"Anthyllis barba-jovis L.",10.38223,43.443315,564.1895835,1908
"Anthyllis barba-jovis L.",10.474117,42.865634,564.1895835,1908
"Medicago lupulina L.",10.337369,43.994228,564.1895835,1908
"Cytisophyllum sessilifolium (L.) O.Lang",10.341795,44.008562,564.1895835,1908
"Spartium junceum L.",10.316105,42.814673,564.1895835,1908
"Trifolium ligusticum Balb. ex Loisel.",10.217834,43.990528,564.1895835,1908
"Lathyrus clymenum L.",10.217518,43.975606,564.1895835,1908
"Adenostyles australis (Ten.) Iamonico & Pign.",10.352125,44.006561,564.1895835,1908
"Astragalus hypoglottis L. subsp. hypoglottis",11.121158,44.082328,564.1895835,1908
"Anthyllis montana L. subsp. montana",10.14112,44.115278,564.1895835,1908
"Trifolium rubens L.",10.324929,43.997715,564.1895835,1908
"Trifolium thalii Vill.",9.991677,44.410104,564.1895835,1908
"Lotus cytisoides L.",10.474053,42.865649,564.1895835,1908
"Podospermum laciniatum (L.) DC. subsp. laciniatum",11.52545,42.82074,564.1895835,1908
"Trifolium subterraneum L. subsp. subterraneum",10.125754,44.116076,564.1895835,1908
"Ervilia hirsuta (L.) Opiz",9.83688,43.03494,564.1895835,1908
"Ononis natrix L. subsp. natrix",11.317569,43.762646,564.1895835,1908
"Romulea insularis Sommier",9.81049,43.00336,564.1895835,1908
"Aquilegia dumeticola Jord.",11.932746,43.706527,564.1895835,1910
"Centaurea aplolepa Moretti subsp. cosana (Fiori) Dostál",11.143729,42.377712,564.1895835,1911
"Aquilegia dumeticola Jord.",10.710851,43.99292,564.1895835,1914
"Pterocephalus plumosus (L.) Coult.",10.44402838,43.76382632,564.1895835,1915
"Anacamptis palustris (Jacq.) R.M.Bateman, Pridgeon & M.W.Chase",10.277862,43.674052,564.1895835,1920
"Epipactis palustris (L.) Crantz",10.277862,43.674052,564.1895835,1923
"Adonis annua L.",10.119153,43.996371,564.1895835,1930
"Adonis annua L.",12.115722,43.589463,564.1895835,1932
"Aquilegia bertolonii Schott",10.253992,44.077277,564.1895835,1934
"Artemisia verlotiorum Lamotte",10.277862,43.674052,564.1895835,1936
"Artemisia verlotiorum Lamotte",10.27985001,43.68073445,564.1895835,1936
"Adonis annua L.",12.115722,43.589463,564.1895835,1937
"Bellidiastrum michelii Cass.",10.117077,44.110457,564.1895835,1942
"Ulex europaeus L. subsp. europaeus",9.953228,44.241069,564.1895835,1942
"Trifolium pratense L. subsp. pratense",10.100269,44.091583,564.1895835,1942
"Trigonella alba (Medik.) Coulot & Rabaute",9.938858,44.331645,564.1895835,1942
"Ononis spinosa L. subsp. spinosa",10.094608,44.23584,564.1895835,1942
"Ononis reclinata L.",10.153033,44.037857,564.1895835,1942
"Ononis reclinata L.",10.11892,44.05879,564.1895835,1942
"Cymbalaria muralis G.Gaertn., B.Mey. & Scherb. subsp. muralis",9.961461,44.298738,564.1895835,1942
"Medicago falcata L. subsp. falcata",9.933415,44.331643,564.1895835,1942
"Genista pilosa L.",10.111834,44.065895,564.1895835,1942
"Genista tinctoria L.",10.153033,44.037857,564.1895835,1942
"Dianthus seguieri Vill. subsp. seguieri",10.132415,44.066908,564.1895835,1942
"Lotus hispidus DC.",10.170167,44.002531,564.1895835,1942
"Trifolium clusii Gren. & Godr.",10.080313,44.03814,564.1895835,1942
"Ulex europaeus L. subsp. europaeus",9.921639,44.310741,564.1895835,1942
"Trifolium rubens L.",10.101574,44.050733,564.1895835,1942
"Trifolium rubens L.",10.111834,44.065895,564.1895835,1942
"Cymbalaria muralis G.Gaertn., B.Mey. & Scherb. subsp. muralis",10.129286,44.050513,564.1895835,1942
"Cymbalaria muralis G.Gaertn., B.Mey. & Scherb. subsp. muralis",10.073601,44.071873,564.1895835,1942
"Dianthus seguieri Vill. subsp. seguieri",10.171105,44.075705,564.1895835,1942
"Spartium junceum L.",10.11892,44.05879,564.1895835,1942
"Lotus hispidus DC.",10.101574,44.050733,564.1895835,1942
"Ononis natrix L. subsp. natrix",9.91016,44.176466,564.1895835,1942
"Ononis reclinata L.",10.157429,43.983541,564.1895835,1942
"Ononis spinosa L. subsp. spinosa",10.183273,44.210012,564.1895835,1942
"Trigonella sulcata (Desf.) Coulot & Rabaute",9.91016,44.176466,564.1895835,1942
"Galega officinalis L.",9.909249,44.353244,564.1895835,1942
"Ononis spinosa L. subsp. spinosa",10.129286,44.050513,564.1895835,1942
"Ononis reclinata L.",10.119153,43.996371,564.1895835,1942
"Bituminaria bituminosa (L.) C.H.Stirt.",10.147685,44.202548,564.1895835,1942
"Bituminaria bituminosa (L.) C.H.Stirt.",9.984946,44.31301,564.1895835,1942
"Bituminaria bituminosa (L.) C.H.Stirt.",10.078847,44.242718,564.1895835,1942
"Medicago minima (L.) L.",10.029808,44.22706,564.1895835,1942
"Medicago minima (L.) L.",10.129286,44.050513,564.1895835,1942
"Genista pilosa L.",10.148044,44.036894,564.1895835,1942
"Trifolium hybridum L. subsp. elegans (Savi) Asch. & Graebn.",10.007321,44.327011,564.1895835,1942
"Cytisus scoparius (L.) Link subsp. scoparius",9.994093,44.223606,564.1895835,1942
"Saponaria ocymoides L. subsp. ocymoides",9.980686,44.18091,564.1895835,1942
"Spartium junceum L.",10.078847,44.242718,564.1895835,1942
"Trifolium glomeratum L.",9.880193,44.391697,564.1895835,1942
"Sulla coronaria (L.) Medik.",10.131686,44.022123,564.1895835,1942
"Trifolium subterraneum L. subsp. subterraneum",9.880193,44.391697,564.1895835,1942
"Vicia benghalensis L.",10.157429,43.983541,564.1895835,1942
"Lotus hirsutus L.",9.934122,44.308749,564.1895835,1942
"Lotus hirsutus L.",10.183273,44.210012,564.1895835,1942
"Ornithopus perpusillus L.",10.148044,44.036894,564.1895835,1942
"Ornithopus perpusillus L.",10.127259,44.032408,564.1895835,1942
"Laburnum anagyroides Medik. subsp. anagyroides",10.170711,44.000943,564.1895835,1942
"Dianthus sylvestris Wulfen subsp. sylvestris",10.196167,44.044654,564.1895835,1942
"Trifolium ligusticum Balb. ex Loisel.",9.921639,44.310741,564.1895835,1942
"Lathyrus linifolius (Reichard) Bässler",10.187296,44.049849,564.1895835,1942
"Lathyrus pratensis L. subsp. pratensis",10.124853,44.010655,564.1895835,1942
"Cytisus scoparius (L.) Link subsp. scoparius",10.183392,44.213876,564.1895835,1942
"Cytisus scoparius (L.) Link subsp. scoparius",9.957323,44.315131,564.1895835,1942
"Trifolium ligusticum Balb. ex Loisel.",10.0965,44.039092,564.1895835,1942
"Petrorhagia saxifraga (L.) Link subsp. saxifraga",10.078911,44.020226,564.1895835,1942
"Lotus pedunculatus Cav.",10.124853,44.010655,564.1895835,1942
"Ulex europaeus L. subsp. europaeus",10.111834,44.065895,564.1895835,1942
"Lathyrus sylvestris L. subsp. sylvestris",10.101574,44.050733,564.1895835,1942
"Ononis spinosa L. subsp. spinosa",9.912805,44.424015,564.1895835,1942
"Ononis spinosa L. subsp. spinosa",9.903112,44.350098,564.1895835,1942
"Ononis spinosa L. subsp. spinosa",9.908644,44.448002,564.1895835,1942
"Astragalus glycyphyllos L.",10.0849,44.020487,564.1895835,1942
"Saponaria ocymoides L. subsp. ocymoides",10.172522,44.001048,564.1895835,1942
"Securigera varia (L.) Lassen",10.078913,44.020224,564.1895835,1942
"Trifolium stellatum L.",10.110061,44.06815,564.1895835,1942
"Trifolium clusii Gren. & Godr.",10.008932,44.249282,564.1895835,1942
"Cytisus villosus Pourr.",10.111834,44.065895,564.1895835,1942
"Vicia hybrida L.",10.124853,44.010655,564.1895835,1942
"Cymbalaria muralis G.Gaertn., B.Mey. & Scherb. subsp. muralis",10.15032,44.037683,564.1895835,1942
"Gypsophila repens L.",10.156345,44.136708,564.1895835,1942
"Spartium junceum L.",10.0965,44.039092,564.1895835,1942
"Genista pilosa L.",10.129286,44.050513,564.1895835,1942
"Genista tinctoria L.",10.148044,44.036894,564.1895835,1942
"Lathyrus sylvestris L. subsp. sylvestris",10.171105,44.075705,564.1895835,1942
"Petrorhagia saxifraga (L.) Link subsp. saxifraga",10.041123,44.038775,564.1895835,1942
"Petrorhagia saxifraga (L.) Link subsp. saxifraga",10.0849,44.020487,564.1895835,1942
"Trifolium angustifolium L. subsp. angustifolium",10.129286,44.050513,564.1895835,1942
"Trifolium glomeratum L.",10.047589,44.232668,564.1895835,1942
"Trifolium patens Schreb.",10.124853,44.010655,564.1895835,1942
"Trifolium patens Schreb.",9.881141,44.374343,564.1895835,1942
"Ulex europaeus L. subsp. europaeus",9.902637,44.321991,564.1895835,1942
"Ulex europaeus L. subsp. europaeus",10.129286,44.050513,564.1895835,1942
"Trifolium repens L.",10.147764,44.044318,564.1895835,1942
"Cytisus villosus Pourr.",10.047589,44.232668,564.1895835,1942
"Cytisus villosus Pourr.",10.148044,44.036894,564.1895835,1942
"Lotus hirsutus L.",9.957323,44.315131,564.1895835,1942
"Ornithopus perpusillus L.",10.147849,44.013481,564.1895835,1942
"Medicago orbicularis (L.) Bartal.",10.111834,44.065895,564.1895835,1942
"Lathyrus linifolius (Reichard) Bässler",10.190445,44.080163,564.1895835,1942
"Ornithopus pinnatus (Mill.) Druce",9.938858,44.331645,564.1895835,1942
"Trifolium ligusticum Balb. ex Loisel.",10.072786,44.051491,564.1895835,1942
"Petrorhagia saxifraga (L.) Link subsp. saxifraga",9.902637,44.321991,564.1895835,1942
"Petrorhagia saxifraga (L.) Link subsp. saxifraga",10.119153,43.996371,564.1895835,1942
"Bituminaria bituminosa (L.) C.H.Stirt.",10.147764,44.044318,564.1895835,1942
"Bituminaria bituminosa (L.) C.H.Stirt.",10.097382,44.218758,564.1895835,1942
"Bituminaria bituminosa (L.) C.H.Stirt.",10.187296,44.049849,564.1895835,1942
"Bituminaria bituminosa (L.) C.H.Stirt.",10.112225,44.084105,564.1895835,1942
"Ervum pubescens DC.",10.127259,44.032408,564.1895835,1942
"Dianthus seguieri Vill. subsp. seguieri",10.112225,44.084105,564.1895835,1942
"Ononis spinosa L. subsp. spinosa",10.183392,44.213876,564.1895835,1942
"Azolla filiculoides Lam.",10.38883066,43.69703874,564.1895835,1943
"Saxifraga granulata L. subsp. granulata",10.153449,42.791017,564.1895835,1950
"Erica arborea L.",10.153449,42.791017,564.1895835,1950
"Aquilegia lucensis E.Nardi",9.991193,44.410382,564.1895835,1951
"Polygala flavescens DC. subsp. flavescens",10.666439,43.713493,564.1895835,1951
"Aquilegia dumeticola Jord.",11.73629522,43.86210281,564.1895835,1952
"Cistus creticus L. subsp. eriocephalus (Viv.) Greuter & Burdet",11.324556,43.776347,564.1895835,1953
"Equisetum arvense L.",10.299667,43.718319,564.1895835,1956
"Equisetum arvense L.",10.27871309,43.757385,564.1895835,1956
"Equisetum hyemale L.",10.27871309,43.757385,564.1895835,1956
"Pteridium aquilinum (L.) Kuhn subsp. aquilinum",10.278713,43.757385,564.1895835,1956
"Pteridium aquilinum (L.) Kuhn subsp. aquilinum",10.340611,43.723379,564.1895835,1956
"Thelypteris palustris Schott",10.350938,43.743906,564.1895835,1956
"Geranium robertianum L.",10.293374,42.328843,564.1895835,1957
"Geranium robertianum L.",10.301133,42.329475,564.1895835,1957
"Tuberaria guttata (L.) Fourr.",10.301133,42.329475,564.1895835,1957
"Anthriscus caucalis M.Bieb.",10.315546,42.329557,564.1895835,1957
"Anthriscus caucalis M.Bieb.",10.315546,42.329557,564.1895835,1957
"Myosotis arvensis (L.) Hill subsp. arvensis",10.301133,42.329475,564.1895835,1957
"Asplenium onopteris L.",10.293374,42.328843,564.1895835,1957
"Anogramma leptophylla (L.) Link",10.293374,42.328843,564.1895835,1957
"Asplenium foreziense Legrand ex Magnier",10.301133,42.329475,564.1895835,1957
"Galium aparine L.",10.315546,42.329557,564.1895835,1957
"Lavandula stoechas L. subsp. stoechas",10.301133,42.329475,564.1895835,1957
"Silene mutabilis L.",10.315546,42.329557,564.1895835,1957
"Ranunculus parviflorus L.",10.315546,42.329557,564.1895835,1957
"Sagina apetala Ard. subsp. apetala",10.301133,42.329475,564.1895835,1957
"Cytinus hypocistis (L.) L.",10.293374,42.328843,564.1895835,1957
"Quercus ilex L. subsp. ilex",10.293374,42.328843,564.1895835,1957
"Quercus ilex L. subsp. ilex",10.315546,42.329557,564.1895835,1957
"Umbilicus rupestris (Salisb.) Dandy",10.301133,42.329475,564.1895835,1957
"Draba verna L. subsp. verna",10.315546,42.329557,564.1895835,1957
"Fumaria capreolata L. subsp. capreolata",10.315546,42.329557,564.1895835,1957
"Rumex bucephalophorus L. subsp. gallicus (Steinh.) Rech.f.",10.301133,42.329475,564.1895835,1957
"Rumex bucephalophorus L. subsp. gallicus (Steinh.) Rech.f.",10.315546,42.329557,564.1895835,1957
"Lathyrus angulatus L.",10.301133,42.329475,564.1895835,1957
"Vicia disperma DC.",10.301133,42.329475,564.1895835,1957
"Vicia lens (L.) Coss. & Germ. subsp. lens",10.301133,42.329475,564.1895835,1957
"Arenaria balearica L.",10.301133,42.329475,564.1895835,1957
"Arenaria balearica L.",10.315546,42.329557,564.1895835,1957
"Stellaria media (L.) Vill. subsp. media",10.315546,42.329557,564.1895835,1957
"Cerastium glomeratum Thuill.",10.315546,42.329557,564.1895835,1957
"Carduus fasciculiflorus Viv.",10.301133,42.329475,564.1895835,1957
"Carduus fasciculiflorus Viv.",10.315546,42.329557,564.1895835,1957
"Festuca myuros L. subsp. myuros",10.301133,42.329475,564.1895835,1957
"Paspalum distichum L. subsp. distichum",10.344295,43.87156,564.1895835,1957
"Azolla filiculoides Lam.",10.300157,43.849856,564.1895835,1957
"Phalaroides arundinacea (L.) Rauschert subsp. arundinacea",10.300157,43.849856,564.1895835,1957
"Phragmites australis (Cav.) Trin. ex Steud. subsp. australis",10.300157,43.849856,564.1895835,1957
"Holcus lanatus L. subsp. lanatus",10.300157,43.849856,564.1895835,1957
"Equisetum palustre L.",10.344295,43.87156,564.1895835,1957
"Setaria italica (L.) P.Beauv. subsp. viridis (L.) Thell.",10.344295,43.87156,564.1895835,1957
"Anthoxanthum odoratum L.",10.344295,43.87156,564.1895835,1957
"Festuca danthonii Asch. & Graebn. subsp. danthonii",10.293374,42.328843,564.1895835,1957
"Festuca lachenalii (C.C.Gmel.) Spenn.",10.301133,42.329475,564.1895835,1957
"Trifolium campestre Schreb.",10.301133,42.329475,564.1895835,1957
"Trifolium campestre Schreb.",10.301133,42.329475,564.1895835,1957
"Geranium lucidum L.",10.315546,42.329557,564.1895835,1957
"Adonis annua L.",11.326754,43.821295,564.1895835,1959
"Polygala nicaeensis W.D.J.Koch subsp. italiana (Chodat) Arrigoni",10.45458,43.79292,564.1895835,1959
"Paspalum dilatatum Poir.",10.25905,43.831347,564.1895835,1960
"Dysphania ambrosioides (L.) Mosyakin & Clemants",11.280677,43.804065,564.1895835,1960
"Amorpha fruticosa L.",10.25281334,43.84126258,564.1895835,1961
"Cenchrus incertus M.A.Curtis",10.25229263,43.83639241,564.1895835,1961
"Onobrychis caput-galli (L.) Lam.",10.25503922,43.82911944,564.1895835,1961
"Paspalum distichum L. subsp. distichum",10.24809265,43.86701007,564.1895835,1961
"Lepidium virginicum L.",10.261879,43.871982,564.1895835,1961
"Parthenocissus quinquefolia (L.) Planch.",10.25247574,43.87389069,564.1895835,1961
"Plantago major L.",10.25159455,43.83553389,564.1895835,1961
"Bidens frondosa L.",10.25905,43.831347,564.1895835,1961
"Xanthium italicum Moretti",10.25159455,43.83553389,564.1895835,1961
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.25159455,43.83553389,564.1895835,1961
"Cenchrus incertus M.A.Curtis",10.25159455,43.83553389,564.1895835,1961
"Phalaris canariensis L.",10.25178337,43.87354007,564.1895835,1961
"Paspalum distichum L. subsp. distichum",10.15516949,43.9816616,564.1895835,1961
"Ambrosia psilostachya DC.",10.25159455,43.83553389,564.1895835,1961
"Bidens bipinnata L.",9.933532119,44.33129123,564.1895835,1961
"Aquilegia bertolonii Schott",10.191086,44.117449,564.1895835,1961
"Cenchrus incertus M.A.Curtis",10.23067331,43.8889898,564.1895835,1962
"Rumex bucephalophorus L. subsp. gallicus (Steinh.) Rech.f.",10.315546,42.329557,564.1895835,1962
"Tuberaria guttata (L.) Fourr.",10.301133,42.329475,564.1895835,1964
"Scandix pecten-veneris L. subsp. pecten-veneris",10.315546,42.329557,564.1895835,1964
"Myrtus communis L.",10.293374,42.328843,564.1895835,1964
"Polypodium cambricum L.",10.301133,42.329475,564.1895835,1964
"Anogramma leptophylla (L.) Link",10.293374,42.328843,564.1895835,1964
"Mentha requienii Benth. subsp. bistaminata Mannocci & Falconcini",10.315546,42.329557,564.1895835,1964
"Aquilegia bertolonii Schott",10.191086,44.117449,564.1895835,1964
"Lavandula stoechas L. subsp. stoechas",10.301133,42.329475,564.1895835,1964
"Ranunculus parviflorus L.",10.315546,42.329557,564.1895835,1964
"Quercus ilex L. subsp. ilex",10.315546,42.329557,564.1895835,1964
"Crassula tillaea Lest.-Garl.",10.301133,42.329475,564.1895835,1964
"Sagina alexandrae Iamonico",10.293374,42.328843,564.1895835,1964
"Umbilicus rupestris (Salisb.) Dandy",10.315546,42.329557,564.1895835,1964
"Rumex bucephalophorus L. subsp. gallicus (Steinh.) Rech.f.",10.301133,42.329475,564.1895835,1964
"Ervum tetraspermum L.",10.301133,42.329475,564.1895835,1964
"Selaginella denticulata (L.) Spring",10.301133,42.329475,564.1895835,1964
"Selaginella denticulata (L.) Spring",10.301133,42.329475,564.1895835,1964
"Trifolium campestre Schreb.",10.301133,42.329475,564.1895835,1964
"Lysimachia linum-stellatum L.",10.301133,42.329475,564.1895835,1964
"Linum trigynum L.",10.293374,42.328843,564.1895835,1965
"Tuberaria guttata (L.) Fourr.",10.315546,42.329557,564.1895835,1965
"Linum radiola L.",10.293374,42.328843,564.1895835,1965
"Tuberaria guttata (L.) Fourr.",10.315546,42.329557,564.1895835,1965
"Lysimachia arvensis (L.) U.Manns & Anderb. subsp. arvensis",10.315546,42.329557,564.1895835,1965
"Euphorbia characias L.",10.314767,42.333163,564.1895835,1965
"Cistus monspeliensis L.",10.293374,42.328843,564.1895835,1965
"Myrtus communis L.",10.293374,42.328843,564.1895835,1965
"Anogramma leptophylla (L.) Link",10.314767,42.333163,564.1895835,1965
"Anogramma leptophylla (L.) Link",10.293374,42.328843,564.1895835,1965
"Mentha requienii Benth. subsp. bistaminata Mannocci & Falconcini",10.314767,42.333163,564.1895835,1965
"Asplenium trichomanes L. subsp. trichomanes",10.315546,42.329557,564.1895835,1965
"Galium aparine L.",10.315546,42.329557,564.1895835,1965
"Galium aparine L.",10.314767,42.333163,564.1895835,1965
"Aquilegia lucensis E.Nardi",10.831661,44.111208,564.1895835,1965
"Lysimachia linum-stellatum L.",10.315546,42.329557,564.1895835,1965
"Silene mutabilis L.",10.315546,42.329557,564.1895835,1965
"Silene mutabilis L.",10.315546,42.329557,564.1895835,1965
"Ranunculus parviflorus L.",10.315546,42.329557,564.1895835,1965
"Polycarpon tetraphyllum (L.) L. subsp. tetraphyllum",10.293374,42.328843,564.1895835,1965
"Ranunculus parviflorus L.",10.315546,42.329557,564.1895835,1965
